,Chapter,Verse,Eknath Easwaran,Mahatma Gandhi,Shri Swami Purohit,Easwaran - Gandhi,Gandhi - Purohit,Purohit - Easwaran
339,17,15," To offer soothing words, to speak truly, kindly, and helpfully, and to study the scriptures: these are the disciplines of speech. ","  Words that cause no hurt, that are true loving and helpful, and spiritual  study constitute austerity of speech.   "," Speech that hurts no one, that is true, is pleasant to listen to and beneficial, and the constant study of the scriptures – this is austerity in speech. ",0.6220859289169312,0.8124655485153198,0.6417843699455261
340,17,16," Calmness, gentleness, silence, self-restraint, and purity: these are the disciplines of the mind. ","  Serenity, benignity, silence, self-restraint, and purity of the spirit—these  constitute austerity of the mind.   "," Serenity, kindness, silence, self-control and purity – this is austerity of mind. ",0.7266860008239746,0.8567328453063965,0.6529067158699036
341,17,17,"  When these three levels of self-discipline are practiced without attachment to the results, but in a spirit of great faith, the sages call this practice sattvic. ","  This threefold austerity practiced in perfect faith by men not desirous of  fruit, and disciplined, is said to be sattvika.   "," These threefold austerities performed with faith, and without thought of reward, may truly be accounted Pure. ",0.6965981125831604,0.5700502395629883,0.5116519927978516
342,17,18," Disciplines practiced in order to gain respect, honor, or admiration are rajasic; they are undependable and transitory in their effects. ","  Austerity which is practiced with an eye to gain praise, honour and homage  and for ostentation is said to be rajasa; it is fleeting and unstable.   "," Austerity coupled with hypocrisy or performed for the sake of self-glorification, popularity or vanity, comes from Passion, and its result is always doubtful and temporary. ",0.440637469291687,0.7400104999542236,0.21194368600845337
343,17,19," Disciplines practiced to gain power over others, or in the confused belief that to torture oneself is spiritual, are tamasic. ","  Austerity which is practiced from any foolish obsession, either to torture  oneself or to procure another's ruin, is called tamasa.   "," Austerity done under delusion, and accompanied with sorcery or torture to oneself or another, may be assumed to spring from Ignorance. ",0.5767942070960999,0.5595737099647522,0.4721387028694153
344,17,20,"  Giving simply because it is right to give, without thought of return, at a proper time, in proper circumstances, and to a worthy person, is sattvic giving. ","  Charity, given as a matter of duty, without expectation of any return, at the  right place and time, and to the right person is said to be sattvika.    "," The gift which is given without thought of recompense, in the belief that it ought to be made, in a fit place, at an opportune time and to a deserving person – such a gift is Pure. ",0.7285937666893005,0.44689881801605225,0.5579608678817749
345,17,21, Giving with regrets or in the expectation of receiving some favor or of getting something in return is rajasic. ,"  Charity, which is given either in hope of receiving in return, or with a view  of winning merit, or grudgingly, is declared to be rajasa.   "," That which is given for the sake of the results it will produce, or with the hope of recompense,or grudgingly – that may truly be said to be the outcome of Passion. ",0.6607539653778076,0.44081684947013855,0.4581149220466614
346,17,22," Giving at an inappropriate time, in inappropriate circumstances, and to an unworthy person, without affection or respect, is tamasic. ","  Charity given at the wrong place and time, and to the undeserving recipient  disrespectfully and with contempt is declared to be tamasa.   "," And that which is given at an unsuitable place or time or to one who is unworthy, or with disrespect or contempt – such a gift is the result of Ignorance. ",0.6789416670799255,0.4871889352798462,0.5013964176177979
347,17,23,"  Om Tat Sat: these three words represent Brahman, from which come priests and scriptures and sacrifice. ","  AUM TAT SAT has been declared to be the threefold name of Brahman and  by that name were created of old the Brahmanas, the Vedas and sacrifices.   "," `Om Tat Sat’ is the triple designation of the Eternal Spirit, by which of old the Vedic Scriptures, the ceremonials and the sacrifices were ordained. ",0.6305385828018188,0.6593901515007019,0.7702147960662842
348,17,24," Those who follow the Vedas, therefore, always repeat the word Om when offering sacrifices, performing spiritual disciplines, or giving gifts. ","  Therefore, with AUM ever on their lips, are all the rites of sacrifice, charity  and austerity, performed always to the rule, by Brahmavadins.   "," Therefore all acts of sacrifice, gifts and austerities, prescribed by the scriptures, are always begun by those who understand the Spirit with the word Om. ",0.4509681463241577,0.5410522818565369,0.6197351217269897
349,17,25," Those seeking liberation and not any personal benefit add the word Tat when performing these acts of worship, discipline, and charity. ","  With the utterance of TAT and without the desire for fruit are the several  rites of sacrifice, austerity and charity performed by those seeking Freedom.   "," Those who desire deliverance begin their acts of sacrifice, austerity or gift with the word `Tat’ (meaning `That’), without thought of reward. ",0.6927980184555054,0.7401875257492065,0.7892976999282837
350,17,26, Sat means that which is; it also indicates goodness. Therefore it is used to describe a worthy deed. ,"  SAT is employed in the sense of ‘real' and ‘good'; O Arjuna, SAT is also  applied to beautiful deeds.   "," `Sat’ means Reality or the highest Good, and also, O Arjuna, it is used to mean an action of exceptional merit. ",0.8065495491027832,0.8380547761917114,0.8203974962234497
351,17,27," To be steadfast in self-sacrifice, self-discipline, and giving is sat. To act in accordance with these three is sat as well. ","  Constancy in sacrifice, austerity and charity, is called SAT; and all work for  those purposes is also SAT.   "," Conviction in sacrifice, in austerity and in giving is also called `Sat.’ So too an action done only for the Lord’s sake. ",0.7347443699836731,0.8134009838104248,0.6988246440887451
352,17,28," But to engage in sacrifice, self-discipline, and giving without good faith is asat, without worth or goodness, either in this life or in the next.   ","  Whatever is done, O Arjuna, by way of sacrifice, charity or austerity or any  other work, is called Asat if done without faith. It counts for nothing hereafter as  here."," Whatsoever is done without faith, whether it be sacrifice, austerity or gift or anything else, as called `Asat’ (meaning `Unreal’) for it is the negation of `Sat,’ O Arjuna! Such an act has no significance, here or hereafter.” ",0.7295942902565002,0.8517289161682129,0.7505760192871094
